Hotel Name,Location,Price,Rating,Discount Percentage,City
The Gold Haven,"Kharadi, Pune","₹ 2,742",4.3,31% off,Pune
Tattva Suites,Pune,"₹ 4,734",2.5,45% off,Pune
StayVista Residences at Baner-Balewadi With Air Purifier,"Baner, Pune","₹ 3,433",2.5,38% off,Pune
"Housr Wakad Pune, Hinjewadi Road",Pune,"₹ 1,726",2.5,55% off,Pune
"Magnus Nexstar Suite, Kalyani Nagar",Pune,"₹ 2,708",2.5,32% off,Pune
Magnus Aerith Studio,"Kharadi, Pune","₹ 2,121",4.1,34% off,Pune
Magnus Calypso Suites,"Viman Nagar, Pune","₹ 2,061",2.5,33% off,Pune
7 Apple Hotel,"Pune Mumbai Highway, Pune","₹ 6,139",4.1,12% off,Pune
MAGNUS VOSIV SUITES,"Yerwada, Pune","₹ 2,061",4.0,38% off,Pune
"Magnus Fortune House Business Hotel, Magarpatta",Pune,"₹ 3,020",2.5,30% off,Pune
Shantai Hotel,"Camp, Pune","₹ 2,792",4.2,25% off,Pune
Ginger Pune Wakad,"Wakad, Pune","₹ 3,723",2.5,17% off,Pune
Hotel Tip Top International,"Wakad, Pune","₹ 5,060",4.4,21% off,Pune
Inventree Hotels & Resorts,"Hinjawadi, Pune","₹ 4,747",4.0,41% off,Pune
Ginger Pune (Pimpri),"Pimpri, Pune","₹ 3,644",4.0,10% off,Pune
Hotel Shreyas,"Apte Road, Pune","₹ 3,027",4.2,22% off,Pune
Pride Premier Pune,"Shivaji Nagar, Pune","₹ 6,562",4.0,25% off,Pune
"The Altruist Business Hotel, Kharadi",Pune,"₹ 2,654",4.2,58% off,Pune
Bloom Hotel Koregaon Park,"Koregoan, Pune","₹ 5,757",2.5,22% off,Pune
Hotel Studio Estique,"Bund Garden Road, Pune","₹ 2,770",2.5,42% off,Pune
Residency Lake Resort,"Outskirts, Pune","₹ 5,181",4.3,14% off,Pune
The Swan Inn,"Shivajinagar, Pune","₹ 2,443",2.5,40% off,Pune
Radisson Blu Hotel Pune Kharadi,"Kharadi, Pune","₹ 12,800",2.5,40% off,Pune
Radisson Blu Hinjawadi Pune,"Hinjewadi, Pune","₹ 13,500",2.5,40% off,Pune
Hotel Lxia,"Hinjewadi, Pune","₹ 1,801",2.5,18% off,Pune
"The Fern Residency, Vadgaon - Talegaon","Vadgaon, Pune","₹ 2,916",4.1,49% off,Pune
Premier Tamanna Hotel,"Hinjewadi, Pune","₹ 4,031",4.6,19% off,Pune
Mastiff Hotel Chinchwad by OTHPL,"Pimpri Chinchwad, Pune","₹ 3,566",4.2,42% off,Pune
Ivy Studios,"Viman Nagar, Pune","₹ 2,937",2.5,21% off,Pune
The Oakwood Hotel,"Deccan Gymkhana, Pune","₹ 4,614",4.0,16% off,Pune
Beacon  NIBM Pune,"Mohammed Wadi, Pune","₹ 4,937",2.5,41% off,Pune
Grand Tamanna Hotel,"Hinjewadi, Pune","₹ 4,037",4.4,19% off,Pune
Super Hotel O Manjari Road,Pune,"₹ 1,054",2.5,14% off,Pune
Hotel Shree Panchratna,"Dhole Patil Road, Pune","₹ 3,767",4.3,29% off,Pune
Super Collection O Uptown Hinjewadi,Pune,"₹ 1,314",2.5,15% off,Pune
Super Townhouse Amanora Park Town,Pune,"₹ 1,825",4.4,14% off,Pune
Shivam Hotel,"Bund Garden Road, Pune","₹ 2,222",2.5,21% off,Pune
Little Mastiff Moshi by OTHPL,"Moshi, Pune","₹ 3,589",2.5,18% off,Pune
Utsav Deluxe Hotel,"Katraj, Pune","₹ 2,745",4.0,19% off,Pune
The Monarch at Chakan MIDC,"Thane (west), Pune","₹ 5,502",2.5,14% off,Pune
Super Collection O Ubale Nagar,"Kharadi, Pune","₹ 1,413",2.5,16% off,Pune
Townhouse Oak Viman Nagar Downtown,"Nagar Road, Pune","₹ 2,567",2.5,13% off,Pune
Hotel O Home Designer Stay Hinjewadi,"Hinjewadi, Pune",₹ 919,2.5,12% off,Pune
Hotel Ritz,"Koregaon Park, Pune","₹ 2,277",2.5,18% off,Pune
PARK ORNATE    ( Formerly Park Orchid ),"Yerwada, Pune","₹ 4,504",4.0,17% off,Pune
The Grand Tulip,"Swargate, Pune","₹ 3,075",2.5,37% off,Pune
Bizz Tamanna Hotel,"Hinjewadi, Pune","₹ 3,271",4.1,18% off,Pune
Fort JadhavGADH A GADH Heritage Hotel,"Jadhavwadi, Pune","₹ 10,126",4.3,32% off,Pune
Kapila Business Hotel,"Dhole Patil Road, Pune","₹ 3,368",4.2,33% off,Pune
Park Central comfort-e-suites,"Koregaon Park, Pune","₹ 3,394",2.5,28% off,Pune
The Ambassador Hotel,"Shivaji Nagar, Pune","₹ 2,522",2.5,26% off,Pune
Super Hotel O Laxmi Chowk Hinjewadi,Pune,"₹ 1,151",2.5,16% off,Pune
Hotel Kalasagar,"Pimpri, Pune","₹ 3,775",2.5,24% off,Pune
Super Collection O Aundh,"Baner, Pune","₹ 1,576",2.5,16% off,Pune
Super Townhouse Lohegaon Near Pune Airport,"Viman Nagar, Pune","₹ 1,536",4.6,15% off,Pune
Ambience Excellency,"Wakad, Pune","₹ 3,996",4.1,27% off,Pune
Super Collection O Pashan-Sus Road Baner formerly Grey Stone,Pune,"₹ 2,085",4.3,16% off,Pune
Coronet The Boutique Hotel,"Deccan Gymkhana, Pune","₹ 5,064",4.5,22% off,Pune
Rutu Gandh Heritage,"Deccan Gymkhana, Pune","₹ 1,648",4.0,41% off,Pune
The Centurion Hotel,"Shivaji Nagar, Pune","₹ 4,535",4.2,26% off,Pune
Hotel Grandeur,"Chakan, Pune","₹ 3,312",2.5,17% off,Pune
Hotel INDUS INN,"Chakan, Pune","₹ 2,384",2.5,23% off,Pune
Hotel Celebrations Inn,"Chinchwad, Pune","₹ 1,436",2.5,49% off,Pune
"Lemon Tree Hotel, Viman Nagar, Pune","Viman Nagar, Pune","₹ 20,197",4.2,20% off,Pune
JM Four - The Boutique Hotel,"Jm Road, Pune","₹ 4,115",2.5,21% off,Pune
New Leaf,"Viman Nagar, Pune","₹ 2,569",2.5,22% off,Pune
"Regenta Central Grand Exotica, Pune","Chinchwad, Pune","₹ 5,899",4.6,21% off,Pune
Lemon Tree Hotel Chinchwad,"Chinchwad East, Pune","₹ 10,599",2.5,21% off,Pune
Super Collection O Balewadi formerly Woods Regency,Pune,"₹ 1,485",2.5,16% off,Pune
FabHotel Imperio,"Baner, Pune","₹ 5,251",2.5,13% off,Pune
Hotel Sapna,"Jm Road, Pune","₹ 2,863",4.0,34% off,Pune
Hotel Swagat,"Viman Nagar, Pune","₹ 2,113",4.0,20% off,Pune
Monarch Express Chakan,Pune,"₹ 2,944",2.5,18% off,Pune
Bloom Hotel Balewadi,"Balewadi, Pune","₹ 5,664",2.5,21% off,Pune
"Click Hotel Sagar Plaza,Chakan Pune","Chakan, Pune","₹ 3,003",2.5,33% off,Pune
Super Hotel O Bopodi Near Pune IT Park,Pune,"₹ 1,538",2.5,18% off,Pune
FabHotel 24 Baner,Pune,"₹ 3,951",2.5,13% off,Pune
Collection O Dhankawadi,"Katraj, Pune","₹ 1,788",2.5,14% off,Pune
Super Townhouse Oak Hadapsar,"Hadapsar, Pune","₹ 2,383",2.5,18% off,Pune
Monarch Montvert,"Baner, Pune","₹ 3,093",4.1,28% off,Pune
"Click Collection Shikrapur, Ranjangaon",Pune,"₹ 2,230",2.5,42% off,Pune
Aankur Inn,"Viman Nagar, Pune","₹ 1,850",2.5,29% off,Pune
Bloom Hotel-Magarpatta,"Magarpatta, Pune","₹ 5,212",4.7,22% off,Pune
Townhouse Chakan MIDC Pune,Pune,"₹ 1,418",2.5,15% off,Pune
VITS Select Kharadi Pune,Pune,"₹ 3,600",2.5,20% off,Pune
"Keys Prima by Lemon Tree Hotels, Pimpri","Pimpri, Pune","₹ 9,750",4.1,20% off,Pune
"Lemon Tree Hotel, Hinjawadi, Pune","Hinjewadi, Pune","₹ 7,800",4.2,20% off,Pune
Super Collection O Baner Near Mumbai Pune Highway,Pune,"₹ 1,623",2.5,18% off,Pune
Super Collection O Pune Nagar Road Viman Nagar Formerly Ananta Sagar,Pune,"₹ 1,895",2.5,20% off,Pune
Super Collection O Veerbhadra Nagar Baner,Pune,"₹ 2,387",2.5,14% off,Pune
Super Hotel O Dhanori Near Pune Airport,Pune,"₹ 1,115",2.5,14% off,Pune
Super Hotel O Laxman Nagar Baner,Pune,"₹ 2,076",2.5,18% off,Pune
Super Townhouse Ambegaon Road Katraj,Pune,"₹ 1,509",2.5,18% off,Pune
StayVista - The Chirping Villa - Mulshi,Pune,"₹ 17,223",2.5,31% off,Pune
StayVista - The Cloudscape,Pune,"₹ 10,618",2.5,36% off,Pune
VITS Select Kharadi Pune,Pune,"₹ 3,461",2.5,23% off,Pune
"Mastiff Hotel, Hinjawadi","Hinjewadi, Pune","₹ 2,516",2.5,35% off,Pune
Super Collection O Baner formerly Seven Hills,Pune,"₹ 1,576",2.5,16% off,Pune
Super Townhouse Oak JM Road formerly Krishna presidency,Pune,"₹ 3,517",2.5,16% off,Pune
Super Townhouse MG Road Pune,Pune,"₹ 2,676",2.5,13% off,Pune
FabHotel Tan Square,Pune,"₹ 3,589",2.5,13% off,Pune
FabHotel Prime Rajmudra,Pune,"₹ 2,986",2.5,13% off,Pune
FabExpress Galaxy Apartments,Pune,"₹ 2,004",2.5,13% off,Pune
FabHotel Royce Studio Apartments,Pune,"₹ 2,854",2.5,13% off,Pune
FabHotel Prime Rester Select Chakan,Pune,"₹ 4,615",2.5,13% off,Pune
FabExpress Shivsai Palace,Pune,"₹ 2,770",2.5,13% off,Pune
FabExpress Ravikiran,Pune,"₹ 4,101",2.5,13% off,Pune
FabHotel Gargi Galuxe,Pune,"₹ 3,092",2.5,13% off,Pune
FabExpress Gargi Executive,Pune,"₹ 4,939",2.5,13% off,Pune
FabHotel Wakad Villa,Pune,"₹ 3,410",2.5,13% off,Pune
FabHotel Viva House,Pune,"₹ 5,327",2.5,13% off,Pune
FabHotel Happy Homely Stay,Pune,"₹ 2,634",2.5,13% off,Pune
FabHotel Regent Inn,Pune,"₹ 4,172",2.5,13% off,Pune
FabHotel Paradise Inn,Pune,"₹ 4,392",2.5,13% off,Pune
FabHotel Gargi Inn - Near Balewadi Stadium,Pune,"₹ 4,902",2.5,13% off,Pune
FabHotel Gargi Deluxe,Pune,"₹ 3,590",2.5,13% off,Pune
FabHotel SR Wakad,Pune,"₹ 4,354",2.5,21% off,Pune
FabHotel Royal Inn NS,Pune,"₹ 3,624",2.5,13% off,Pune
"ama Stays & Trails - Villa Seven, Lonavala","Lonavala, Pune","₹ 41,000",2.5,13% off,Pune
Super Hotel O Jadhav Nagar Near Sinhgad College,"Swargate, Pune","₹ 1,232",2.5,17% off,Pune
FabHotel MS Hospitality,Pune,"₹ 2,411",2.5,16% off,Pune
FabExpress SRH,"Hinjewadi, Pune","₹ 2,271",2.5,13% off,Pune
FabExpress Karishma,"Shivaji Nagar, Pune","₹ 3,711",2.5,21% off,Pune
Hotel Stonarc,"Chakan, Pune","₹ 2,984",4.0,25% off,Pune
Hotel Bhooshan,"Shivaji Nagar, Pune","₹ 2,358",4.0,21% off,Pune
Phoenix Hotel,"Koregaon Park, Pune","₹ 4,204",4.0,31% off,Pune
Centurion Bliss Inn Hotel,"Shivaji Nagar, Pune","₹ 5,006",2.5,18% off,Pune
Kyriad Hotel Pimpri,"Pimpri, Pune","₹ 3,811",4.0,45% off,Pune
Ramee Grand Hotel and Spa,"Apte Road, Pune","₹ 5,965",4.7,33% off,Pune
The Westin Pune Koregaon Park,"Koregaon Park, Pune","₹ 25,500",2.5,33% off,Pune
"Sheraton Grand Pune Bund Garden Hotel, Pune","Bund Garden Road, Pune","₹ 15,000",2.5,33% off,Pune
Novotel Pune Nagar Road,"Viman Nagar, Pune","₹ 16,200",2.5,33% off,Pune
"Four Points By Sheraton, Pune","Viman Nagar, Pune","₹ 20,500",2.5,33% off,Pune
ibis Pune Viman Nagar - An AccorHotels Brand,"Viman Nagar, Pune","₹ 11,499",2.5,33% off,Pune
Hyatt Pune,"Kalyani Nagar, Pune","₹ 17,000",2.5,33% off,Pune
JW Marriott Hotel Pune,"Senapati Bapat Road, Pune","₹ 26,000",2.5,33% off,Pune
Hyatt Regency Pune,"Viman Nagar, Pune","₹ 29,000",2.5,33% off,Pune
Conrad Pune - Luxury by Hilton,"Koregaon Park, Pune","₹ 97,000",2.5,33% off,Pune
ibis Pune Hinjewadi - An AccorHotels Brand,"Hinjewadi, Pune","₹ 5,499",2.5,33% off,Pune
Hyatt Place,"Hinjewadi, Pune","₹ 15,300",2.5,33% off,Pune
Holiday Inn Express Pune Pimpri,"Pimpri, Pune","₹ 6,999",2.5,33% off,Pune
Executive Tamanna Hotel,"Hinjewadi, Pune","₹ 3,171",4.0,21% off,Pune
Hotel Majestique Pune,"Pune Mumbai Highway, Pune","₹ 3,153",4.3,24% off,Pune
Hotel Supreme Heritage,"Kalyani Nagar, Pune","₹ 5,722",4.1,24% off,Pune
Holiday Inn Express Pune Hinjewadi,"Hinjewadi, Pune","₹ 9,499",2.5,24% off,Pune
Hotel Raviraj,"Deccan Gymkhana, Pune","₹ 2,355",2.5,19% off,Pune
Hotel Ambience,"Shivaji Nagar, Pune","₹ 5,357",4.2,27% off,Pune
Hotel Om Inn,"Talegaon, Pune","₹ 1,849",4.0,43% off,Pune
Hotel The Moneta,"Deccan Gymkhana, Pune","₹ 2,594",2.5,21% off,Pune
Trikaya Retreat,"Kamshet, Pune","₹ 7,994",2.5,18% off,Pune
Hotel Parichay,"Fergusson College Road, Pune","₹ 3,418",4.1,21% off,Pune
Marigold Suites Wagholi,"Wagholi, Pune","₹ 3,166",2.5,21% off,Pune
Hotel Kohinoor Executive,"Apte Road, Pune","₹ 3,465",2.5,35% off,Pune
Hotel Rajmandir,"Old City, Pune",₹ 960,2.5,17% off,Pune
Hotel Sardar,"Pune Railway Station, Pune","₹ 1,569",2.5,22% off,Pune
Hotel Parag,"Old City, Pune",₹ 748,2.5,25% off,Pune
Element by Monarch,"Chakan, Pune","₹ 4,438",2.5,22% off,Pune
Malhar Grand,"Outskirts, Pune","₹ 1,413",2.5,22% off,Pune
Hotel Ashish Plaza,"Fergusson College Road, Pune","₹ 2,834",2.5,30% off,Pune
Hotel Shivkrupa,"Bund Garden Road, Pune","₹ 1,636",2.5,31% off,Pune
Hotel Mukesh Residency,"Camp, Pune","₹ 1,161",2.5,37% off,Pune
Hotel Royal Enclave,"Old City, Pune","₹ 1,180",2.5,22% off,Pune
Hotel Ashirwad,"Pune Railway Station, Pune","₹ 3,338",4.1,30% off,Pune
"Ekayana Resorts & Agri Tourism, Mulshi","Mulshi, Pune","₹ 3,264",2.5,31% off,Pune
Hotel Kamlesh,"Bund Garden Road, Pune","₹ 15,162",4.1,24% off,Pune
Hotel Ketan,Pune,"₹ 4,411",4.4,14% off,Pune
Hotel Iris,"Koregaon Park, Pune","₹ 1,898",4.0,21% off,Pune
Gandharv Residency,"Jm Road, Pune","₹ 3,197",2.5,20% off,Pune
Hotel Ellora Park,"Katraj, Pune","₹ 1,798",4.0,45% off,Pune
Hotel Pavitra,"Pimpri, Pune","₹ 1,161",4.2,32% off,Pune
Hotel Rajmahal,"Swargate, Pune","₹ 1,087",2.5,34% off,Pune
Ripples Resort,"Panchet, Pune","₹ 4,757",4.5,27% off,Pune
Tiranga Residency,"Budhwar Peth, Pune","₹ 1,539",2.5,38% off,Pune
Hotel Sirona,"Bund Garden Road, Pune","₹ 5,680",2.5,13% off,Pune
Hotel Jagannath,"Camp, Pune","₹ 1,427",2.5,16% off,Pune
Hotel Basera,"Old City, Pune","₹ 1,885",2.5,25% off,Pune
Ravikanth Hotel,"Pune Satara Road, Pune","₹ 1,419",2.5,21% off,Pune
Hotel Sargam PUNE,"Yerwada, Pune","₹ 1,695",2.5,29% off,Pune
Suyog Inn,"Hadapsar, Pune","₹ 2,334",4.1,17% off,Pune
Rester Select Chakan,"Chakan, Pune","₹ 2,557",2.5,27% off,Pune
Mantra Resort,"Outskirts, Pune","₹ 7,614",2.5,19% off,Pune
Hotel Pranav Executive,"Deccan Gymkhana, Pune","₹ 1,673",2.5,24% off,Pune
The Citiotel,"Shivaji Nagar, Pune","₹ 2,437",2.5,41% off,Pune
The Grand Sarovar Inn And Suites,Pune,"₹ 3,193",2.5,29% off,Pune
Aasra Lodging,"Chinchwad, Pune","₹ 1,257",4.0,16% off,Pune
Suresh Inn,"Magarpatta, Pune","₹ 2,198",2.5,31% off,Pune
Camp Lakers Retreat,"Thakursai, Pune","₹ 2,029",4.4,22% off,Pune
Hotel Ashoka,"Sinhagad Road, Pune","₹ 1,022",2.5,21% off,Pune
Happy Stay Near Airport,Pune,"₹ 1,183",2.5,32% off,Pune
Radhika Hotel,"Bund Garden Road, Pune","₹ 1,263",2.5,13% off,Pune
Regent Hotel,"Jm Road, Pune","₹ 1,732",2.5,28% off,Pune
Hotel Choice Guest House,"Warje, Pune","₹ 1,489",2.5,15% off,Pune
Jayshree Executive,"Lohgaon Road, Pune","₹ 2,247",2.5,18% off,Pune
National Hotel,"Pune Station, Pune","₹ 2,516",2.5,21% off,Pune
Hotel Orchard,"Deccan Gymkhana, Pune","₹ 2,044",2.5,21% off,Pune
Hotel Stafi,"Chinchwad, Pune","₹ 1,320",2.5,18% off,Pune
Aarav Regency,"Baner, Pune","₹ 1,503",2.5,40% off,Pune
Hotel Executive Residency,"Koregaon Park, Pune","₹ 1,869",4.0,34% off,Pune
Surya Shibir Hotel,"Sinhagad Road, Pune","₹ 4,199",4.1,33% off,Pune
Hotel Shivalin,"Viman Nagar, Pune","₹ 2,399",2.5,33% off,Pune
Ashoka Hotel,"Old City, Pune","₹ 1,719",2.5,36% off,Pune
Hotel Sitara INN,"Outskirts, Pune","₹ 1,290",2.5,32% off,Pune
Gapstays,Pune,"₹ 1,851",2.5,16% off,Pune
Hotel Grand Pune By Revmantra Hospitality,Pune,"₹ 3,251",2.5,19% off,Pune
Hotel Sangram Palace,"Shirur, Pune","₹ 1,596",2.5,16% off,Pune
Hotel Sandeep PUNE,"Nagar Road, Pune","₹ 1,344",2.5,16% off,Pune
Hotel Isha,"Chakan, Pune","₹ 1,863",2.5,25% off,Pune
Hotel Tourist International,"Mangalwar Peth, Pune","₹ 2,008",2.5,33% off,Pune
"StayBird Nest, Kharadi","Kharadi, Pune","₹ 2,330",2.5,27% off,Pune
Meghraj Lodging & Restaurant,"Magarpatta, Pune","₹ 1,715",4.0,22% off,Pune
Hotel Yash Inn,"Nagar Pune Road, Pune","₹ 3,291",2.5,34% off,Pune
"StayBird B-Suites, Kharadi","Kharadi, Pune","₹ 2,123",2.5,39% off,Pune
"StayBird Icon Bliss, Kharadi","Kharadi, Pune","₹ 2,122",2.5,29% off,Pune
Hotel Krishna Palace,"Pimpri Chinchwad, Pune","₹ 1,282",2.5,31% off,Pune
Hotel Shree Yash Bhosari,"Chinchwad, Pune","₹ 2,513",2.5,25% off,Pune
Hotel Tushar,"Old City, Pune","₹ 1,554",2.5,26% off,Pune
Hotel Ashok Deluxe,"Jm Road, Pune","₹ 1,415",2.5,29% off,Pune
Hotel Radiant,"Jm Road, Pune","₹ 1,569",2.5,22% off,Pune
Hotel Crystal Court,"Pimpri, Pune","₹ 2,200",2.5,22% off,Pune
Hotel Shiv Inn,"Pimpri, Pune","₹ 1,447",2.5,29% off,Pune
JV Cottages,"Mulshi, Pune","₹ 4,780",2.5,36% off,Pune
East Field Homes,"Viman Nagar, Pune","₹ 2,296",2.5,51% off,Pune
Hotel Citi Pride,"Pimpri, Pune","₹ 1,927",2.5,33% off,Pune
Cafe Paradise Resort,"Outskirts, Pune","₹ 46,943",4.0,20% off,Pune
Hotel Ravikiran,"Chakan, Pune","₹ 1,987",2.5,66% off,Pune
Hotel Sai Executive,"New Mangalwar Peth, Pune","₹ 5,505",2.5,13% off,Pune
Comfort Service Apartment (Viman Nagar),"Viman Nagar, Pune","₹ 3,932",2.5,21% off,Pune
Finesse International Service Apartments Fortaleza,"Kalyani Nagar, Pune","₹ 5,789",2.5,21% off,Pune
"Taroti Services, Magarpatta","Camp, Pune","₹ 4,587",4.4,13% off,Pune
EliteNestle O2 Wellness Club & Resort,"Sinhagad Road, Pune","₹ 7,605",5.0,14% off,Pune
Grand Exotica Business Hotel,"Chinchwad, Pune","₹ 7,298",2.5,14% off,Pune
Sanjay Service Apartment,Pune,"₹ 7,977",2.5,14% off,Pune
Hotel Monica Lodging And Bording,"Chakan, Pune","₹ 5,243",2.5,13% off,Pune
G.M.A. Guest House Services,"Baner, Pune","₹ 5,089",4.6,13% off,Pune
Shree Balaji  Service Apartments  Shastri Nagar- 3,"Yerwada, Pune","₹ 5,952",2.5,13% off,Pune
Shree Balaji  Service Apartments  Viman Nagar - 1,"Viman Nagar, Pune","₹ 5,541",2.5,13% off,Pune
Shree Balaji  Service Apartments  Viman Nagar - 3,"Viman Nagar, Pune","₹ 5,675",2.5,13% off,Pune
Shree Balaji  Service Apartments  Magar Patta - 1,"Magarpatta, Pune","₹ 5,680",2.5,13% off,Pune
Shree Balaji  Service Apartments KHARADI - 1,"Kharadi, Pune","₹ 4,370",2.5,13% off,Pune
Shree Balaji  Service Apartments  Kharadi 3 Deccan Gold,"Kharadi, Pune","₹ 5,562",2.5,13% off,Pune
Shree Balaji  Service Apartments  Chinchwad 1,"Chinchwad, Pune","₹ 5,915",2.5,13% off,Pune
Shree Balaji  Service Apartments Shivaji Nagar 2,"Shivaji Nagar, Pune","₹ 5,092",2.5,13% off,Pune
ORNATE Services Apartments HINJEWADI 2,"Hinjewadi, Pune","₹ 4,370",4.3,13% off,Pune
ORNATE Services Apartments Wakad 3,"Wakad, Pune","₹ 4,370",4.5,13% off,Pune
ORNATE Services Apartments Swiss County 1,"Wakad, Pune","₹ 4,370",2.5,13% off,Pune
ORNATE Services Apartments Swiss County 2,"Wakad, Pune","₹ 4,370",2.5,13% off,Pune
Hotel Ganuraj,"Kasba Peth, Pune","₹ 5,068",4.1,13% off,Pune
10blossoms Service Apartment Koregaon Park,"Kalyani Nagar, Pune","₹ 5,551",2.5,13% off,Pune
Comfort Service Apartment (Copacabana),"Kalyani Nagar, Pune","₹ 4,370",2.5,13% off,Pune
Cherry Trees Service Apartment Copa Cabana,"Kalyani Nagar, Pune","₹ 5,519",2.5,21% off,Pune
Green Hill Lodge,"Bavdhan, Pune","₹ 4,472",2.5,13% off,Pune
Hotel Residence Kismet,"Jm Road, Pune","₹ 5,187",2.5,13% off,Pune
Comfort Service Apartment - Laburnum Park,"Magarpatta, Pune","₹ 5,564",2.5,21% off,Pune
Ashray Hotel,"Katraj, Pune","₹ 2,123",2.5,21% off,Pune
Silver Inn,"Camp, Pune","₹ 7,596",4.1,24% off,Pune
"Treebo Royal Imperio, Hinjewadi","Hinjewadi, Pune","₹ 1,967",4.1,62% off,Pune
Itsy Hotels Prince Regency,"Yerwada, Pune","₹ 1,788",2.5,64% off,Pune
Itsy Hotels Hill View Ex,"Fergusson College Road, Pune","₹ 2,337",2.5,64% off,Pune
"Itsy Hotels Anand Executive, Near Amanora",Pune,"₹ 1,509",2.5,68% off,Pune
Treebo Naunidh Suites,"Sangarsh Chowk, Pune","₹ 1,509",2.5,65% off,Pune
Itsy Hotels AY Plus Hotels,"Kharadi, Pune","₹ 1,497",4.5,69% off,Pune
Treebo Sahara Shivaji Nagar,"Shivaji Nagar, Pune","₹ 2,258",2.5,65% off,Pune
Treebo Diamond Residency - DDPK Inn,"Viman Nagar, Pune","₹ 1,397",2.5,64% off,Pune
Treebo Lotus Baner,"Baner, Pune","₹ 1,666",4.0,65% off,Pune
Treebo Blossom - Viman Nagar,"Viman Nagar, Pune","₹ 2,322",2.5,62% off,Pune
"Treebo Serenity Inn, Koregaon Park","Koregaon Park, Pune","₹ 2,385",4.5,68% off,Pune
"Treebo Regency - Bund Garden, Dhole Patil Road","Dhole Patil Road, Pune","₹ 2,106",4.0,70% off,Pune
"Treebo Cocostay, Hadapsar","Hadapsar, Pune","₹ 2,189",2.5,63% off,Pune
Treebo Malhaar Regency,"Pimpri Chinchwad, Pune","₹ 1,906",4.1,66% off,Pune
Treebo Iris Suites,"Sakore Nagar, Pune","₹ 1,926",4.0,67% off,Pune
Treebo Ranjeet Shivaji Nagar,"Deccan Gymkhana, Pune","₹ 2,352",4.2,68% off,Pune
Treebo Vikrant Residency,"Pimpri Chinchwad, Pune","₹ 2,214",2.5,63% off,Pune
"Treebo Premium Niraali Executive, Hinjewadi","Hinjewadi, Pune","₹ 3,680",4.0,65% off,Pune
Itsy Hotels Crown Inn,"Baner, Pune","₹ 1,634",2.5,65% off,Pune
"Treebo Grand Royal Imperio, Hinjewadi",Pune,"₹ 2,313",2.5,66% off,Pune
Treebo Park View Hadapsar,"Hadapsar, Pune","₹ 1,975",4.1,63% off,Pune
"Treebo Classic Grande, Camp","Camp, Pune","₹ 1,698",2.5,64% off,Pune
Treebo Eagle Executive,"Pimpri Chinchwad, Pune","₹ 2,056",4.0,63% off,Pune
Treebo Excellent Home,"Baner, Pune","₹ 1,821",4.4,66% off,Pune
Treebo Atithi Corporate Stay Baner It Hub,"Baner, Pune","₹ 2,120",4.0,63% off,Pune
Treebo Bhagyashree Executive,"Hadapsar, Pune","₹ 2,145",2.5,64% off,Pune
Treebo Kuval Inn,"Baner, Pune","₹ 2,197",4.3,66% off,Pune
Treebo Riwaayat Regency,"Nigdi Road, Pune","₹ 1,799",2.5,66% off,Pune
Treebo Premium Grand Emerald,"Chinchwad, Pune","₹ 2,992",4.1,67% off,Pune
Treebo Brahma Regency,"Akurdi, Pune","₹ 4,396",2.5,62% off,Pune
"Treebo Luxe Suite, Shivaji Nagar","Senapati Bapat Road, Pune","₹ 2,773",4.2,67% off,Pune
"Treebo Bhairavee, Baner","Baner, Pune","₹ 2,320",2.5,68% off,Pune
Treebo Tulip,"Baner, Pune","₹ 2,976",4.2,66% off,Pune
Treebo Royal Comfort Atithi,Pune,"₹ 1,564",2.5,68% off,Pune
Itsy Hotels Iconic,Pune,"₹ 1,915",2.5,65% off,Pune
"Treebo The Tree, Hinjewadi",Pune,"₹ 2,789",2.5,57% off,Pune
Treebo Aura Inn Regency,"Chakan, Pune","₹ 1,664",2.5,67% off,Pune
Itsy Hotels Metro,Pune,"₹ 1,692",2.5,67% off,Pune
Blue Mormon Bunglow,Pune,"₹ 5,549",2.5,67% off,Pune
Dreamhome Relocations - Hadapsar 3,"Magarpatta, Pune","₹ 5,129",2.5,67% off,Pune
Hotel Rajyog,"Kharadi, Pune","₹ 4,775",4.0,13% off,Pune
Hotel Oasis,"Outskirts, Pune","₹ 3,354",2.5,13% off,Pune
Nisarg Lounge,"Viman Nagar, Pune","₹ 5,010",2.5,13% off,Pune
Hotel New Pune Garden Restaurant & Lodging,"Pimpri, Pune","₹ 4,391",2.5,13% off,Pune
Santosh Hotel,"Katraj, Pune","₹ 7,896",2.5,14% off,Pune
Blue Lagoon,"Pune Mumbai Highway, Pune","₹ 7,595",2.5,14% off,Pune
Merry Gold Hotel,"Baner, Pune","₹ 4,981",2.5,13% off,Pune
Hotel Ladli,"Sinhagad Road, Pune","₹ 1,049",2.5,21% off,Pune
Raj Lodge,"Jm Road, Pune","₹ 4,307",2.5,21% off,Pune
Lohagad Boat club and Resort,"Pune Mumbai Highway, Pune","₹ 5,244",2.5,13% off,Pune
Hotel Monika,"Chakan, Pune","₹ 5,681",2.5,13% off,Pune
Panchavati Lodge,"Chinchwad, Pune","₹ 6,200",2.5,13% off,Pune
Aerith Studios Kalyaninagar,"Kalyani Nagar, Pune","₹ 4,370",4.2,13% off,Pune
MK Hospitality Service Apartment (Sakore Nagar),"Viman Nagar, Pune","₹ 6,730",2.5,14% off,Pune
